"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","1996","1996",74.4,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","1997","1997",73.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","1998","1998",74,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","1999","1999",72.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2000","2000",72.3,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2001","2001",72.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2002","2002",73.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2003","2003",74.9,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2005","2005",75.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2006","2006",75.4,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2007","2007",75.4,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2008","2008",76.2,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2009","2009",76.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2010","2010",76.5,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2011","2011",77.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2012","2012",77.2,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2013","2013",76.7,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2014","2014",77.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2015","2015",78.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2016","2016",78.6,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2017","2017",78.8,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2018","2018",78,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2019","2019",77.5,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2020","2020",78.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2021","2021",79.1,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2022","2022",78.2,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2023","2023",77.6,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1994","1994",1282,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1995","1995",1187,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1996","1996",1086,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1997","1997",1025,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1998","1998",929,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","1999","1999",983,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2000","2000",854,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2001","2001",889,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2002","2002",839,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2003","2003",805,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2005","2005",814,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2006","2006",793,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2007","2007",818,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2008","2008",761,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2009","2009",769,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2010","2010",797,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2011","2011",821,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2012","2012",821,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2013","2013",769,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2014","2014",799,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2015","2015",812,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2016","2016",761,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2017","2017",767,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2018","2018",760,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2019","2019",767,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2020","2020",815,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2021","2021",770,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",796,,
"3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",746,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1996","1996",34.3,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1997","1997",37,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1998","1998",35.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","1999","1999",38.2,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2000","2000",33.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2001","2001",33.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2002","2002",37.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2003","2003",33.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2005","2005",38.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2006","2006",38,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2007","2007",40.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2008","2008",38.2,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2009","2009",39.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2010","2010",40.3,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2011","2011",36.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2012","2012",41.2,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2013","2013",38.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2014","2014",37.7,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2015","2015",38.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2016","2016",37.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2017","2017",34.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2018","2018",34.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2019","2019",36.7,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2020","2020",34.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2021","2021",35.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",37.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",32.7,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1994","1994",0,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1995","1995",0,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1996","1996",0,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1997","1997",1530,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1998","1998",1623,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","1999","1999",1593,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2000","2000",1627,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2001","2001",1640,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2002","2002",1762,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2003","2003",1805,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2005","2005",1817,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2006","2006",1825,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2007","2007",1844,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2008","2008",1895,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2009","2009",2014,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2010","2010",1959,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2011","2011",1982,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2012","2012",1870,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2013","2013",1859,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2014","2014",1908,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2015","2015",2005,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2016","2016",1938,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2017","2017",1951,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2018","2018",2162,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2019","2019",1992,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2020","2020",1588,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2021","2021",1620,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2022","2022",1792,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2023","2023",1984,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1994","1994",69.9,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1995","1995",64.7,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1996","1996",63.8,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1997","1997",58.5,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1998","1998",58,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","1999","1999",57.4,,
"3_LUNCH_HOME","pranzo in casa","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2000","2000",54.3,,
